id,canonical_name,city,county,address,active_lat,active_lng,lat_google,lng_google,distance_km,bucket,geo_source,google_place_name,google_formatted_address,google_match_type
123,NK Pazinka,Pazin,,"Družbe Svetog Ćirila i Metoda 10, 52000 Pazin",45.2391995,13.9363313,45.2408828,13.939548199999999,0.314,near,both,NK Pazinka,"Šetalište Pazinske Gimnazije 7, 52000, Pazin",places_textsearch
634,NK Sloga Ernestinovo,,Osječko-baranjska županija,"Stadionska  12, Ernestinovo",45.4516002,18.658932,45.452945899999996,18.662469299999998,0.314,near,both,NK Sloga Ernestinovo,"FM36+5X, 31215, Ernestinovo",places_textsearch
861,NK Šokadija (ST),Babina Greda,Osječko-baranjska županija,"B. RADIĆA 172, Strizivojna",45.1118391,18.5417725,45.1105728,18.5382099,0.313,near,both,NK Šokadija,"Sajmište ul. 18, 32276, Babina Greda",places_textsearch
885,NK Libertas,Novska,Sisačko-moslavačka županija,"Radnička ulica 3, 44330, Novska, Hrvatska",45.3415443,16.9770868,45.340001099999995,16.9737465,0.312,near,both,NK Libertas,"Radnička ul. 3, 44330, Novska",places_textsearch
419,NK Dapci,Dapci,Bjelovarsko-bilogorska županija,"Dapci B. B., Čazma, 43240 Dapci",45.7233475,16.5316966,45.7224795,16.5279035,0.31,near,both,NK Dapci,"D43, 43240, Sovari",places_textsearch
498,NK Parasan,,Požeško-slavonska županija,"Golobrdci 125, 34000 Požega",45.3767231,17.6620291,45.3783788,17.6651815,0.307,near,both,NK Parasan Golobrdci,"34000, Golobrdci",places_textsearch
291,NK Zrinski Ozalj,Ozalj,Karlovačka županija,"Karlovačka cesta 65 A, 47280 Ozalj",45.6060214,15.4824828,45.6077453,15.4855084,0.304,near,both,NK Zrinski Ozalj,"Karlovačka cesta 65A, 47280, Ozalj",places_textsearch
423,NK Bršljanica,Velika Bršljanica,Bjelovarsko-bilogorska županija,"V. Bršljanica b. b., 43280 Garešnica, Velika Bršljanica",45.5827915,16.8519325,45.5843438,16.855151,0.304,near,both,NK Bršljanica,"HVM4+P3, 43282, Velika Bršljanica",places_textsearch
548,NK Sloga Gromačnik,,Brodsko-posavska županija,"Ulica Stružani 47, Stružani",45.1789321,17.9570382,45.1764258,17.958569699999998,0.303,near,both,Stadion NK Sloga Gromačnik,"Ul. dr. Franje Tuđmana 5, 35000, Gromačnik",places_textsearch
303,HNK Plaški,Plaški,Karlovačka županija,"143. Domobranske pukovnije 0, PLAŠKI",45.0809602,15.3624484,45.0835781,15.363322600000002,0.299,near,both,HNK Plaški Plaški,"143. DOMOBRANSKE PUKOVNIJE, 47304, Plaški",places_textsearch
398,NK Zdenka 91,Veliki Zdenci,Bjelovarsko-bilogorska županija,TRG KRALJA TOMISLAVA 3-43293VELIKI ZDENCI-Hrvatska,45.6761791,17.1091104,45.673524199999996,17.1097285,0.299,near,both,GNK Zdenka Veliki Zdenci,"Trg kralja Tomislava 3, 43293, Veliki Zdenci",places_textsearch
780,NK Mladost Komet,Prelog,Međimurska županija,Sajmišna 29 40 323 Prelog,46.335134,16.6140396,46.3325769,16.615233099999998,0.299,near,both,NK Mladost Prelog,"Sajmišna ul. 32, 40323, Prelog",places_textsearch
820,NK Mladost (I),Prelog,Međimurska županija,Sajmišna 29 40 323 Prelog,46.335134,16.6140396,46.3325769,16.615233099999998,0.299,near,both,NK Mladost Prelog,"Sajmišna ul. 32, 40323, Prelog",places_textsearch
229,NK Milka Trnina,Vezišće,Zagrebačka županija,"Vezišće 31, 10314, VEZIŠĆE, Hrvatska",45.6161228,16.5236295,45.6171098,16.5271976,0.298,near,both,NK Milka Trnina,"Vezišće 31, 10315, Vezišće",places_textsearch
864,NK Sloga Štitar,Štitar,,"Bana Jelačića b. b. 32274, Štitar",45.0943645,18.6392554,45.0937364,18.6429449,0.298,near,both,"NK ""Sloga"" Štitar","Ul. Josipa Kozarca, 32274, Štitar",places_textsearch
731,HRNK Zmaj (M),MAKARSKA,,"Franjevački put 2, 21300 MAKARSKA",43.2931059,17.0202077,43.2906208,17.0215411,0.297,near,both,HRNK Zmaj,"Franjevački put 2, 21300, Makarska",places_textsearch
481,HNK Munja Rastovac,Veliki Rastovac,Virovitičko-podravska županija,"Staro Petrovo polje 10, Veliki Rastovac",45.6516656,17.9755797,45.6541715,17.9743001,0.296,near,both,HNK Munja,"Unnamed Road, 33507, Veliki Rastovac",places_textsearch
566,NŠK Debeljak,,Zadarska županija,"Poginulih hrvatskih branitelja 15, 230206 Debeljak",44.0461652,15.3624243,44.0469079,15.3589434,0.29,near,both,Nogometno igralište Debeljak,"Poginulih hrvatskih branitelja 15, 23206, Debeljak",places_textsearch
829,NK Parag,Trnovec,Međimurska županija,"Parag 216 Trnovec 40 306 Macinec, Trnovec",46.3824617,16.3111314,46.3805227,16.308595999999998,0.29,near,both,NK Parag,"40306, Parag",places_textsearch
650,NK Kućanci,Kućanci,Osječko-baranjska županija,"Kralja Zvonimira 88, Kućanci",45.6568118,18.1341079,45.658565900000006,18.1368251,0.287,near,both,Stadion NK Kućanci,"Ul. kralja Zvonimira 88, 31542, Kućanci",places_textsearch
46,NK Slavija Pleternica,,,"Trg Zrinskog i Frankopana 20, Pleternica",45.2862978,17.8015103,45.288674,17.802895499999998,0.286,near,both,NK Slavija Pleternica,"34310, Pleternica",places_textsearch
103,NK Tomislav Donji Andrijevci,Donji Andrijevci,,"Trg kralja Tomislava 14, 35214 Donji Andrijevci",45.1861153,18.2960038,45.1885517,18.2971875,0.286,near,both,NOGOMETNI KLUB TOMISLAV - PAN DONJI ANDRIJEVCI,"TRG K. TOMISLAVA BB, Donji Andrijevci, 35214, Donji Andrijevci",places_textsearch
493,NK BSK Buk,,Požeško-slavonska županija,"Buk 45A, 34310 Buk",45.2977223,17.8611268,45.2989275,17.8643251,0.284,near,both,"NK ""BSK Buk""","D38 49, 34310, Buk",places_textsearch
237,NK Meštrica,Gornja Lomnica,Zagrebačka županija,"Ulica Ivana Kukuljevića 1, 10410, Gornja Lomnica, Hrvatska",45.7149347,15.999924,45.7158616,16.0033025,0.282,near,both,NK Meštrica Gornja Lomnica,"Ivana Kukuljevića 1, 10412, Gornja Lomnica",places_textsearch
635,NK Zelčin,Zelčin,Osječko-baranjska županija,"Oslobođenja 20b, Zelčin",45.6144726,18.3657684,45.611976899999995,18.3663049,0.281,near,both,"NK ""Zelčin""","31227, Zelčin",places_textsearch
439,NK Mune,,Primorsko-goranska županija,"Vele Mune 138, Vele Mune",45.4583249,14.1659501,45.4587753,14.162429999999999,0.279,near,both,NOGOMETNI KLUB MUNE,"Vele Mune 2, 51212, Vele Mune",places_textsearch
754,NK Mladost (RS),Fažana,Istarska županija,"Ul. 43. istarske divizije 8, 52212 Fažana",44.9273327,13.8050769,44.9252003,13.8034714,0.269,near,both,NK Mladost Fažana,"52212, Fažana",places_textsearch
39,NK Vuteks-Sloga Vukovar,Vukovar,,"Sajmište b. b., Vukovar",45.3444094,19.002376,45.3421348,19.00129,0.267,near,both,NK Vuteks-Sloga,"Sajmište ul. 22A, 32000, Vukovar",places_textsearch
454,NK Slavonija (S),Sladojevci,Virovitičko-podravska županija,"Braće Radića 143, Sladojevci-33520 Slatina",45.723753,17.6533724,45.722634299999996,17.6564227,0.267,near,both,NK Slavonija Sladojevci,"BRAĆE RADIĆA BB., Sladojevci, 33520, Sladojevci",places_textsearch
797,NK Pušćine,,Međimurska županija,"Dravska ulica 7, Pušćine",46.3467802,16.3607861,46.3487606,16.3588645,0.265,near,both,NK Pušćine,"Dravska ul. 7, 40305, Pušćine",places_textsearch
145,NK Ekonomik,,Sisačko-moslavačka županija,"Donja Vlahinićka, Zagrebačka b. b., Donja Vlahinićka",45.5834415,16.5959794,45.582681099999995,16.592809499999998,0.261,near,both,NK Ekonomik,"44317, Donja Vlahinička",places_textsearch
705,HNK Lipovača,Vukovar,Vukovarsko-srijemska županija,"Slavonska 13 a Lipovača, 32010 Vukovar",45.3862305,18.9074429,45.387474,18.904602,0.261,near,both,Lipovača,Lipovača,places_textsearch
740,RNK Split 1912,Split,Splitsko-dalmatinska županija,"Hrvatske mornarice 10, 21000 Split",43.5172399,16.4453273,43.5191643,16.4435161,0.259,near,both,RNK Split,"Ul. Hrvatske Mornarice 10, 21000, Split",places_textsearch
187,NK Lonja,Lonjica,Zagrebačka županija,Lonjica,45.8570797,16.3235965,45.858235099999995,16.3264794,0.258,near,both,Lonjica,Lonjica,places_textsearch
597,NK Naprijed (M),Mrzović,Osječko-baranjska županija,"Vrbička b. b., 32284 Mrzović",45.3269412,18.5922901,45.3272712,18.589097,0.252,near,both,NK Naprijed,"Vrbička 6, 32284, Mrzović",places_textsearch
282,NK Čehi,,Grad Zagreb,"Ulica Slavka Čora 1G, 10020 Zagreb",45.7444809,15.9587399,45.746413499999996,15.960421699999998,0.251,near,both,NK Čehi,"Ul. Slavka Čora, 10020, Gornji Čehi",places_textsearch
201,NK Gradići,Gradići,,"Matije Gupca 2, 10410 Gradići",45.7044885,16.0376904,45.7022653,16.0381213,0.249,close,both,NK Gradići,"Ul. Matije Gupca, 10410, Gradići",places_textsearch
711,NK Sloga Račinovci,,Vukovarsko-srijemska županija,"Ante Starčevića 3A, Račinovci",44.8645034,18.9561402,44.8630409,18.9537944,0.246,close,both,"NK ""Sloga"" Račinovci","32262, Račinovci",places_textsearch
480,NK Vaška,Vaška,Virovitičko-podravska županija,"M.Gupca 2, Vaška, Slatina",45.8154349,17.6662543,45.8145269,17.6633891,0.244,close,both,"NK ""VAŠKA""","33520, Vaška",places_textsearch
869,NK Slavonija Soljani,,,"MATIJE GUPCA 1, Klokočevci",44.9507349,18.9729128,44.9518613,18.9702559,0.244,close,both,NK Slavonija,"NK Slavonija, Tomislavova ul. 5, 32255, Soljani",places_textsearch
173,NK ASK,,Brodsko-posavska županija,"Gornji Andrijevci 39, 35252 Sibinj Gornji Andrijevci",45.182209,17.8848865,45.183626600000004,17.8825269,0.243,close,both,NK ASK Gornji Andrijevci,"Gornji Andrijevci 87, 35252, Gornji Andrijevci",places_textsearch
866,NK Radnički (Ž),Vukovar,,"Kolodvorska ul. 2, 32000 Vukovar",45.3702096,18.9553259,45.3716974,18.957563,0.241,close,both,HNK Radnički Vukovar,"Kudeljarska ul. 6, 32000, Vukovar",places_textsearch
771,NK Putniković,Putniković,Dubrovačko-neretvanska županija,"Putniković 14, 20248 Putniković",42.8724934,17.5247691,42.8744727,17.523859899999998,0.232,close,both,NK Putniković,"20248, Putniković",places_textsearch
134,NK GOŠK Kaštela,Kastel Gomilica,,"A. B. Šimića 21, 21213 Kaštel Gomilica",43.55,16.4,43.5501643,16.4028608,0.231,close,both,NK GOŠK Kaštela,"Ul. Antuna Branka Šimića 22, 21213, Kaštel Gomilica",places_textsearch
860,NK Zamet,Rijeka,Primorsko-goranska županija,"Obitelji Sušanj 2, Rijeka",45.3444743,14.3822108,45.3446791,14.385141299999999,0.23,close,both,NK Zamet,"Ul. Obitelji Sušanj 2, 51000, Rijeka",places_textsearch
787,NK ČSK,Čehovec,Međimurska županija,"Čehovec, Makovica",46.3600919,16.6177145,46.3583362,16.6192665,0.229,close,both,NOGOMETNI KLUB ČSK ČEHOVEC,"Čehovec 105, 40323, Čehovec",places_textsearch
808,NK Pobjeda,Gornji Hrašćan,Međimurska županija,Polenke,46.3770333,16.34907,46.3750212,16.3497061,0.229,close,both,NK Pobjeda Gornji Hrašćan,"Ul. Martina Pušteka 1, 40306, Gornji Hrašćan",places_textsearch
612,NK Croatia Velimirovac,Velimirovac,Osječko-baranjska županija,"B. J. Jelačića 53a Velimirovac 31500 Našice, Velimirovac",45.5239208,18.1005456,45.5239257,18.1034507,0.226,close,both,NK Croatia Velimirovac,"31500, Velimirovac",places_textsearch
239,NK Dinamo Hidrel,Novo Čiče,Zagrebačka županija,"Novo Čiče, 10410 Novo Čiće",45.7048175,16.1184629,45.706229099999995,16.116392599999998,0.225,close,both,NK Dinamo Hidrel,"NK Dinamo Hidrel, Športska, 10410, Novo Čiče",places_textsearch
380,NK Mladost Carevdar,Carevdar,Koprivničko-križevačka županija,"Carevdar 164, 48263 Carevdar",46.0724283,16.644626,46.0736649,16.646907600000002,0.223,close,both,NK Mladost Carevdar,"48264, Carevdar",places_textsearch
390,NK Ivanska,,Bjelovarsko-bilogorska županija,"S. Kolara 1, Ivanska",45.7822225,16.8061535,45.7832814,16.8037118,0.223,close,both,NOGOMETNI KLUB IVANSKA,"Ul. Kolara Slavka 1, 43231, Ivanska",places_textsearch
479,NK Mladost 1930,Čađavica,Virovitičko-podravska županija,"Čađavica, Vukovarska 48",45.745273,17.8601739,45.7458562,17.8574184,0.223,close,both,NOGOMETNI KLUB MLADOST 1930 ČAĐAVICA,"Vukovarska 29A, 33523, Čađavica",places_textsearch
305,NK Tuškani,,Karlovačka županija,Tuškani 14 47000 Karlovac,45.568251,15.5599298,45.566364,15.559008299999999,0.222,close,both,NK Tuškani,"47286, Tuškani",places_textsearch
898,NK Jedinstvo (SKZ),Sveti Križ Začretje,Krapinsko-zagorska županija,"Matije Gupca 1, 49223 Sveti Križ Začretje",46.0792847,15.9131943,46.0800628,15.9105701,0.22,close,both,NK Jedinstvo,"Ul. Matije Gupca, 49223, Sveti Križ Začretje",places_textsearch
306,NK Josipdol,Josipdol,Karlovačka županija,"Karlovačka broj 4, Josipdol",45.1888272,15.2846972,45.1899495,15.286938099999999,0.215,close,both,NK Josipdol,"47303, Josipdol",places_textsearch
781,NK Plavi (P),Peklenica,Međimurska županija,"Peklenica, Počurke",46.49725,16.4726384,46.4967712,16.4753229,0.212,close,both,NK Plavi Peklenica,"Trg Pekleničkih Rudara 1, 40315, Peklenica",places_textsearch
614,NK Sloga Podgorač,Podgorač,Osječko-baranjska županija,Trg Pavla Pejačevića 2 31 433 Podgorač,45.4571041,18.2221074,45.4559351,18.2199723,0.211,close,both,NK Sloga Podgorač,"Ul. Josipa Jurja Strossmayera, 31433, Podgorač",places_textsearch
730,HNK Slaven Trogir,,Splitsko-dalmatinska županija,"Hrvatskih mučenika 30, Trogir",43.5164142,16.2497163,43.5162176,16.247119299999998,0.211,close,both,HNK Slaven Trogir,"Ul. Hrvatskih mučenika 30, 21220, Trogir",places_textsearch
22,NK BSK Bijelo Brdo,Bijelo,,"Nikole Tesle 69a, Bijelo Brdo",45.5175778,18.8731691,45.5194441,18.873468,0.209,close,both,NK BSK Bijelo Brdo,"31204, Bijelo Brdo",places_textsearch
323,NK Podravac Kitro,Sveti Đurđ,Varaždinska županija,"Vinogradska 15, Sesvete L., 42233 Sveti Đurđ",46.2881343,16.6501512,46.286315200000004,16.6496475,0.206,close,both,NK Podravac Sesvete,"Vinogradska ul. 15, 42233, Sesvete Ludbreške",places_textsearch
294,NK Barilović,Barilović,Karlovačka županija,"Barilović b. b., 47252 Barilović",45.3806407,15.5466794,45.3818888,15.5485595,0.202,close,both,PZ BRANITELJ BARILOVIĆ,"47252, Barilović",places_textsearch
334,NK Mladost Molve,Molve,Koprivničko-križevačka županija,"Dravska 19, 48327 Molve",46.1088815,17.0341349,46.110549899999995,17.034961700000004,0.196,close,both,ŠPORTSKI NOGOMETNI KLUB MLADOST MOLVE,"Dravska ul. 19, 48327, Molve",places_textsearch
806,NK Trnovec,Trnovec,Međimurska županija,Trnovec,46.3824617,16.3111314,46.3818081,16.3135064,0.196,close,both,NK Trnovec,"Trnovec 91, 40306, Trnovec",places_textsearch
324,ŠNK Karlovec,Karlovec L.,Varaždinska županija,"Sportska 6, Karlovec L., 42230 Sveti Đurđ",46.287686,16.628775,46.2890843,16.6302637,0.193,close,both,Stadion NK Karlovec,"Srednja ul. 2, 42233, Karlovec Ludbreški",places_textsearch
274,NK Dragonožec,Zagreb,Grad Zagreb,Donjodragonoška cesta 30 10253 Zagreb,45.6642757,15.9446673,45.6658854,15.943786399999997,0.192,close,both,NK Dragonožec,"Sitača 5, 10253, Donji Dragonožec",places_textsearch
394,NK Gordowa,,Bjelovarsko-bilogorska županija,"Trg K. Tomislava b. b., 43270 V. Grđevac, 43270 Veliki Grđevac",45.7515565,17.0497322,45.7509285,17.047424799999998,0.192,close,both,NK GORDOWA,"Ul. bana Josipa Jelačića 1, 43270, Veliki Grđevac",places_textsearch
446,NK Grbci 2000,Rijeka,Primorsko-goranska županija,"Dražička 4, 51000 Rijeka",45.3505999,14.3780105,45.3497254,14.3801151,0.191,close,both,Nogometni Stadion GRBCI,"Dražička ul. 2, 51000, Rijeka",places_textsearch
220,NK Vatrogasac (K),,Zagrebačka županija,"Kobilić 40a, Kobilić",45.7319711,16.1012819,45.7303339,16.1007258,0.187,close,both,NK Vatrogasac Kobilić,"10410, Kobilić",places_textsearch
637,NK Dubrava Ivanovci,,Osječko-baranjska županija,"B RADIĆA 4, Ivanovci",45.6214899,18.3850061,45.619827,18.384802,0.186,close,both,"NK ""Dubrava"" Ivanovci","31227, Ivanovci",places_textsearch
281,NK Čulinec,Zagreb,Grad Zagreb,"Palma 38, 10040 Zagreb",45.8183266,16.0685446,45.8166684,16.0686384,0.185,close,both,NK Čulinec,"10040, Donja Dubrava, Zagreb",places_textsearch
241,NK Oroslavje,Oroslavje,Krapinsko-zagorska županija,"Park obitelji Prpić 1, 49243 Oroslavje",45.9962496,15.9144491,45.9969423,15.912328400000002,0.181,close,both,NK Oroslavje,"Park Obitelji Prpić 1, 49243, Oroslavje",places_textsearch
620,NK Zoljan,,Osječko-baranjska županija,"NAŠIČKA 22A, Zoljan",45.4743443,18.0575436,45.4728469,18.058455,0.181,close,both,NK Zoljan,"D53 22a, 31500, Zoljan",places_textsearch
799,NK Spartak,Mala Subotica,Međimurska županija,"Jagodišće b. b., Mala Subotica",46.3758853,16.5295559,46.3768294,16.5276265,0.181,close,both,NK Spartak,"NK Spartak, 40321, Mala Subotica",places_textsearch
45,NK Slavonac Bukovlje,Bukovlje,,"Stadionska /bb, 35000 Bukovlje",45.1823807,18.0599998,45.183071899999995,18.0579355,0.179,close,both,NK Slavonac Bukovlje,"53M5+65, Stadionska ul. 18, 35000, Bukovlje",places_textsearch
826,NK Napredak (GK),Gornji Kraljevec,Međimurska županija,"Gornji Kraljevec, Gmajna",46.4614003,16.4708863,46.461949399999995,16.4730813,0.179,close,both,NOGOMETNI KLUB NAPREDAK GORNJI KRALJEVEC,"Gornji Kraljevec 148, 49284, Gornji Kraljevec",places_textsearch
249,NK Mladost Marija Bistrica,Marija Bistrica,Krapinsko-zagorska županija,"Zagrebačka 13 A, 49246 Marija Bistrica",46.0029999,16.1193341,46.001675899999995,16.120623,0.178,close,both,NK Mladost Marija Bistrica,"Zagrebačka ul. 13A, 49246, Podgorje Bistričko",places_textsearch
586,NK Motičina,,Osječko-baranjska županija,"MATIJE GUPCA 33, Donja Motičina",45.4943318,18.0202521,45.4928483,18.0211257,0.178,close,both,NK Motičina,"Ul. Matije Gupca, 31513, Donja Motičina",places_textsearch
783,NK Strahoninec,Strahoninec,Međimurska županija,"Strahoninec 40 000 Čakovec, Strahoninec",46.3716848,16.4150213,46.3718273,16.4173011,0.176,close,both,NK Strahoninec,"40000, Strahoninec",places_textsearch
475,NK Bušetina 1947,Bušetina,Virovitičko-podravska županija,"V. Nazora 2, Bušetina, 33404 ŠP. Bukovica",45.8994698,17.3580552,45.8994578,17.360319699999998,0.175,close,both,Igralište NK Bušetina 1947,"Vladimira Nazora 1, 33404, Bušetina",places_textsearch
338,NK Osvit,Đelekovec,Koprivničko-križevačka županija,"M. P. Miškine 1, Đelekovec",46.2506365,16.8637838,46.2512517,16.8617406,0.171,close,both,NK Osvit Đelekovec,"48316, Đelekovec",places_textsearch
17,NK Karlovac 1919,Karlovac,,"13. srpnja 1, 47000 Karlovac",45.484464,15.563948,45.4836509,15.5656523,0.161,close,both,NK Karlovac 1919,"Ul. 13. Srpnja 1, 47000, Karlovac",places_textsearch
279,NK Strmec Zagreb,Strmec,Grad Zagreb,"Hrastina 3, Strmec",45.7101155,15.9181323,45.7087728,15.9189175,0.161,close,both,NK Omladinac,"Strmečka cesta 56, 10000, Strmec",places_textsearch
615,NK Martin,,Osječko-baranjska županija,"MATIJE GUPCA 107, Martin",45.4931201,18.0670184,45.4945294,18.0673277,0.159,close,both,"NK ""Martin""","Ul. Matije Gupca, 31500, Martin",places_textsearch
824,NK Donji Koncovčak,,Međimurska županija,"Donji Koncovčak 39A, Donji Koncovčak",46.5047895,16.3795912,46.5047115,16.381660999999998,0.159,close,both,NK Donji Koncovčak,"40314, Donji Koncovčak",places_textsearch
892,NK Špansko,Zagreb,,"Slavka Batušića 2, 10090 Zagreb",45.7994508,15.9000432,45.8004888,15.9014523,0.159,close,both,NK Špansko,"Ul. Slavka Batušića 2, 10090, Zagreb",places_textsearch
339,NK Ferdinandovac,Ferdinandovac,,Društveni dom u Ferdinandovcu,46.0608291,17.1928025,46.0595664,17.1918762,0.158,close,both,NK Ferdinandovac,"Trg Slobode 35, 48356, Ferdinandovac",places_textsearch
411,NK Korenovo,Bjelovar,Bjelovarsko-bilogorska županija,"Veliko Korenovo, Bjelovar",45.858585,16.8114639,45.859034099999995,16.8095558,0.156,close,both,Nogometni klub Korenovo Veliko Korenovo,"Veliko Korenovo, 43000, Bjelovar",places_textsearch
651,NK Graničar Šljivoševci,,Osječko-baranjska županija,"VL. NAZORA 49, Šljivoševci",45.657054,18.2160583,45.6557639,18.216737500000004,0.153,close,both,Nk Graničar šljivoševci,"Ul. Vladimira Nazora 49A, 31540, Šljivoševci",places_textsearch
733,NK Čaporice - Trilj,,Splitsko-dalmatinska županija,"Čaporice 34B,, 21240 Trilj",43.5981018,16.7306496,43.597274999999996,16.7291572,0.151,close,both,NK Čaporice,"D60 83, 21240, Čaporice",places_textsearch
880,SNK Moslavac,Popovaca,Sisačko-moslavačka županija,44317 Popovaca (HR),45.5670925,16.6282208,45.568372499999995,16.628847999999998,0.15,close,both,ŠNK Moslavac,"44317, Popovača",places_textsearch
378,NK Gošk,Gotalovo,Koprivničko-križevačka županija,"Stjepana Radića 53, Gotalovo",46.2184846,16.9841295,46.2197686,16.9846658,0.149,close,both,NK GOŠK Gotalovo,"Ul. Stjepana Radića BB, 48331, Gotalovo",places_textsearch
